speaker,pos,neg,neu,compound
GarryKasparov,0.1355555555555556,0.0621241830065359,0.8023333333333331,0.118454248366013
GarthLenz,0.0784429530201342,0.0533825503355704,0.8681879194630868,0.0840872483221476
GaryGreenberg,0.0507678571428571,0.0072857142857142,0.9419464285714284,0.1337071428571428
GaryHaugen,0.087975,0.1496550000000001,0.7623699999999997,-0.136755
GaryKovacs,0.0723548387096774,0.0238709677419354,0.9037741935483872,0.0936596774193548
GaryLauder,0.050030303030303,0.0494545454545454,0.9005454545454544,0.0974363636363636
GarySlutkin,0.0639999999999999,0.0800973451327433,0.8558938053097345,-0.0569327433628318
GaryWolf,0.0902173913043478,0.0062391304347826,0.9035434782608696,0.2191065217391304
GavinPretorPinney,0.0932871287128712,0.0438712871287128,0.8628415841584159,0.1369970297029703
GavinSchmidt,0.0536238532110091,0.0112293577981651,0.9351376146788992,0.1046532110091743
GayleLemmon,0.0804462809917355,0.0407024793388429,0.8788595041322317,0.0764264462809917
GayleTzemachLemmon,0.0976590909090909,0.0596136363636363,0.8427386363636366,0.1366647727272727
GeWang,0.074188679245283,0.0116509433962264,0.914122641509434,0.150554716981132
GeenaRocero,0.12,0.0387901234567901,0.8412345679012344,0.177774074074074
GeertChatrou,0.1108249999999999,0.03585,0.8533249999999999,0.1802125
GenevievevonPetzinger,0.0703362068965517,0.0194051724137931,0.91025,0.1171267241379309
GeoffMulgan,0.10385035930674925,0.04528427504579395,0.8508514160913061,0.15495267014231365
GeoffreyCanada,0.0698195488721804,0.0628120300751879,0.8673759398496242,0.0224443609022556
GeoffreyWest,0.0904557823129251,0.0387210884353741,0.8708231292517007,0.1284122448979591
GeorgeAyittey,0.0524866666666666,0.0461666666666666,0.9013266666666668,0.0263806666666666
GeorgeDyson,0.049263174603174545,0.049815714285714255,0.9008926984126985,0.0167135238095238
GeorgeMonbiot,0.0934846153846153,0.0319384615384615,0.8745615384615383,0.1232353846153846
GeorgePapandreou,0.09878125,0.0873020833333333,0.8139062500000004,0.0079890625
GeorgeSmoot,0.0453065693430657,0.010992700729927,0.9436934306569346,0.126714598540146
GeorgeTakei,0.0778636363636363,0.0925714285714285,0.829577922077922,-0.0320733766233766
GeorgeTulevski,0.0935185185185185,0.0366419753086419,0.8698641975308642,0.1836432098765432
GeorgeWhitesides,0.06813822209412435,0.0316004446823403,0.9002677564128957,0.10872193148598015
GeorgetteMulheir,0.0757157894736842,0.0546526315789473,0.8696315789473682,0.0216663157894736
GeraldineHamilton,0.0763333333333333,0.0176666666666666,0.906,0.1409483333333333
GerardRyle,0.0571512605042016,0.0431176470588235,0.8997310924369747,0.0331915966386554
GeroMiesenboeck,0.0554575163398692,0.0398627450980392,0.9046601307189543,0.0500823529411764
GeverTulley,0.10658177339901476,0.06981149425287356,0.823583908045977,0.10076197044334975
GianGiudice,0.0621290322580645,0.0431370967741935,0.8947338709677418,0.038041129032258
GillHicks,0.1215625,0.0501770833333333,0.8282916666666668,0.10304375
GiorgiaLupi,0.0816373626373626,0.0249450549450549,0.8934395604395605,0.1392021978021978
GlennGreenwald,0.0845971223021582,0.0517194244604316,0.8636906474820147,0.0602057553956834
GolanLevin,0.0479844861021331,0.00770313510019385,0.944312378797673,0.1214730607627666
GoogleScienceFairWinners,0.1004545454545454,0.0606363636363636,0.838916083916084,0.0894272727272727
GordonBrown,0.0874739631336405,0.0536490783410138,0.8588569124423964,0.08053525345622115
GradyBooch,0.117635294117647,0.0487529411764706,0.8335999999999999,0.1314847058823529
GrahamHawkes,0.0553999999999999,0.0404,0.9041714285714288,0.0486361904761905
GrahamHill,0.09066346153846144,0.02460512820512815,0.8847410256410257,0.1686908333333333
GregAsner,0.0661596638655462,0.0367310924369747,0.8970924369747897,0.0717016806722689
GregGage,0.1032222222222222,0.0185333333333333,0.8782888888888891,0.2102266666666666
GregLynn,0.0485646258503401,0.0199727891156462,0.931462585034014,0.1027768707482993
GregStone,0.0817134831460674,0.0267471910112359,0.891544943820225,0.1284876404494381
GregoireCourtine,0.100860465116279,0.0587441860465116,0.8404031007751939,0.0773170542635659
GregoryHeyworth,0.0429243697478991,0.0430840336134453,0.9139915966386551,0.0001159663865546
GregoryPetsko,0.065576923076923,0.0577692307692307,0.8767307692307693,0.0291153846153846
GregoryStock,0.0668867924528301,0.0404213836477987,0.8927169811320759,0.0864786163522012
GretchenCarlsonandDavidBrooks,0.0867959866220735,0.0569732441471571,0.8562173913043479,0.0863725752508361
GuyHoffman,0.0855153846153846,0.0253615384615384,0.8891384615384617,0.1864223076923075
GuyWinch,0.106491124260355,0.1301952662721893,0.7633254437869826,-0.0544568047337278
HaasandHahn,0.0819230769230769,0.0378942307692307,0.8801826923076924,0.1236961538461538
HadynParry,0.0555503875968992,0.0386899224806201,0.9057751937984496,0.0438472868217054
HaleyvanDyck,0.1255785123966942,0.0337272727272727,0.8406942148760332,0.2253760330578513
Halla,0.1210229885057471,0.0517586206896551,0.827241379310345,0.1407080459770114
HallaTomasdottir,0.11643524970963995,0.04035583623693375,0.8432000580720092,0.16177751161440185
HamishJolly,0.0975412844036697,0.0475871559633027,0.8548715596330274,0.0888146788990825
HandspringPuppetCompany,0.0730471698113207,0.0231226415094339,0.9038207547169812,0.0946528301886792
HannaRosin,0.0748039215686274,0.0510098039215686,0.8741862745098041,0.109006862745098
HannahBrencher,0.0542758620689655,0.0529655172413793,0.8927586206896552,0.0361931034482758
HannahFry,0.1405652173913043,0.0644565217391304,0.7949565217391303,0.199918115942029
HansRosling,0.0807188663848443,0.04414638382993742,0.8751220039916552,0.09664223447396644
HaraldHaas,0.0801533648170011,0.01318618654073195,0.9066769775678866,0.12830231404958675
HarishManwani,0.1184520547945205,0.0082602739726027,0.8733013698630137,0.2157013698630136
HarryBaker,0.1499464285714286,0.0850892857142856,0.7650535714285714,0.1693419642857142
HarryCliff,0.1081981981981982,0.0581621621621621,0.8336486486486486,0.1225648648648649
HarshaBhogle,0.1060416666666666,0.0335583333333333,0.8604000000000004,0.2440133333333333
HarveyFineberg,0.0970714285714285,0.0226785714285714,0.8802571428571431,0.1532799999999999
HasanElahi,0.0719922480620155,0.0372403100775193,0.890767441860465,0.1291496124031007
HeatherBarnett,0.0697117117117117,0.017036036036036,0.9132612612612612,0.1318099099099099
HeatherBrooke,0.0752631578947368,0.0534605263157894,0.871263157894737,0.0810638157894736
HeatherKnight,0.1590277777777777,0.0349722222222222,0.8059722222222222,0.2889527777777778
HectorGarcia,0.0771999999999999,0.10368,0.8191200000000002,-0.034663
HectorRuiz,0.1056781609195402,0.0256379310344827,0.868683908045977,0.1932959770114942
HelderGuimaraes,0.1425154639175257,0.0219381443298969,0.8355257731958761,0.2244680412371134
HelenFisher,0.13270376200125433,0.04481148682877403,0.8225017798342744,0.24491204166063577
HendrikPoinar,0.0808181818181818,0.0142987012987012,0.9048701298701298,0.1997454545454546
HenryEvans,0.1111875,0.0284499999999999,0.8603875000000001,0.17410125
HenryLin,0.08936,0.03984,0.8707999999999998,0.111786
HenryMarkram,0.051265625,0.0150390624999999,0.9336875000000002,0.0960796874999999
HeribertWatzke,0.0816538461538461,0.0335384615384615,0.8848141025641028,0.1053608974358974
HetainPatel,0.1178399999999999,0.04484,0.8373200000000002,0.104784
HilaryCottam,0.0777784810126582,0.0518607594936708,0.8703544303797469,0.0971784810126582
HillelCooperman,0.1131578947368421,0.0366315789473684,0.8502105263157894,0.2261105263157894
HisHolinessTheKarmapa,0.1438938053097345,0.0192035398230088,0.8369292035398228,0.2754150442477877
HodLipson,0.0582222222222222,0.014,0.927777777777778,0.1396666666666667
HollyMorris,0.0644027777777777,0.0956666666666666,0.8399166666666668,-0.1258722222222222
HomaroCantu,0.0918395061728395,0.0262469135802469,0.8819012345679014,0.1590913580246913
HonorHarger,0.0488444444444444,0.0296444444444444,0.9215222222222224,0.0433144444444444
HowardRheingold,0.0773976608187134,0.0630409356725146,0.859561403508772,0.0305029239766081
HubertusKnabe,0.0692926829268292,0.0542865853658536,0.8764329268292685,0.0258518292682926
HughEvans,0.1101510791366906,0.0392661870503597,0.8505971223021584,0.1736215827338129
HughHerr,0.0656333333333333,0.0524733333333333,0.8818933333333334,0.0353033333333333
HyeonseoLee,0.0662626262626262,0.1016666666666667,0.8320505050505049,-0.0450979797979798
IainHutchison,0.0969932432432432,0.0539932432432432,0.8489932432432432,0.0890263513513513
IanBremmer,0.1030769230769231,0.0354055944055944,0.8615454545454545,0.1245468531468531
IanDunbar,0.0772181818181818,0.0860727272727272,0.8366909090909092,-0.0266536363636363
IanGoldin,0.1005652173913043,0.0491086956521739,0.8503478260869567,0.1467239130434782
IanRitchie,0.0614489795918367,0.0171224489795918,0.9214081632653064,0.1071
IdeasWorthDating,0.1372399999999999,0.06176,0.8009600000000003,0.1077839999999999
IlonaSzabodeCarvalho,0.0869062499999999,0.1077265625,0.8053671875000002,-0.0473359374999999
ImamFeisalAbdulRauf,0.1291290322580645,0.0318193548387096,0.8390451612903229,0.1835483870967741
IngeMissmahl,0.0742947368421052,0.0938842105263157,0.8318631578947367,0.0096231578947368
IoneWells,0.0724461538461538,0.1137999999999999,0.8137615384615384,-0.0873307692307692
IqbalQuadir,0.0509261744966443,0.0431744966442953,0.9059127516778523,0.0034993288590603
IrwinRedlener,0.0548149999999999,0.08591,0.8592650000000002,-0.1161629999999999
IsaacLidsky,0.106068376068376,0.0833846153846154,0.8105641025641024,0.0298760683760683
IsaacMizrahi,0.0988623853211008,0.0284036697247706,0.8726788990825688,0.2099394495412843
IsabelAllende,0.1368099867432611,0.07709003535130354,0.7861263809102961,0.11535012152010606
IsabelBehnckeIzquierdo,0.1816666666666667,0.0558571428571428,0.7624761904761899,0.2365904761904761
IsmaelNazario,0.0683469387755102,0.061265306122449,0.8703775510204081,0.0153112244897959
ItayTalgam,0.1268214285714285,0.0240446428571428,0.8491428571428574,0.2285339285714285
IvanCoyote,0.0991881188118811,0.0558514851485148,0.8449504950495047,0.1222504950495049
IvanKrastev,0.0759565217391304,0.0564927536231884,0.8675289855072467,0.022577536231884
IvanOransky,0.0857790697674418,0.0777558139534883,0.8364418604651167,0.0074395348837209
IwanBaan,0.0877628205128205,0.0240705128205128,0.888147435897436,0.1542557692307693
JDSchramm,0.1013243243243243,0.0946216216216216,0.8040810810810811,0.0158459459459459
JDVance,0.0892180451127819,0.0828646616541353,0.8279473684210529,0.0290233082706766
JJAbrams,0.1039112903225806,0.0294838709677419,0.8666129032258065,0.2061032258064516
JPRangaswami,0.0902948717948717,0.0198974358974359,0.8897948717948717,0.1482282051282051
JR,0.06272951061320745,0.0297799233490566,0.90750383254717,0.0772085347877358
JaapDeRoode,0.0646666666666666,0.047547619047619,0.8877619047619048,0.02175
JacekUtko,0.0952105263157894,0.0230350877192982,0.8817368421052633,0.1283456140350877
JackAndraka,0.0860631578947368,0.0764105263157894,0.8375473684210523,-0.0185357894736842
JackChoi,0.0455892857142857,0.0462857142857142,0.908125,0.0183017857142857
JackHorner,0.08130547169811314,0.019998679245282952,0.8986962264150942,0.11277877358490565
JackieSavitz,0.0604565217391304,0.038695652173913,0.9008260869565216,0.0797989130434782
JackieTabick,0.1343441558441558,0.0273766233766233,0.8382792207792211,0.1998675324675325
JacksonKatz,0.0655172413793103,0.089151724137931,0.845351724137931,-0.0933186206896552
JacquelineNovogratz,0.09204869702720908,0.04642485895467534,0.8615257764337306,0.10536652934912874
JaeRhimLee,0.0703134328358208,0.0711791044776119,0.8584626865671642,0.0071716417910447
JaimeLerner,0.0576838235294117,0.02175,0.9205661764705886,0.0724867647058823
JakeBarton,0.0687706422018348,0.0166422018348623,0.9145963302752292,0.1825275229357799
JakeWood,0.053906976744186,0.1042093023255813,0.8418837209302326,-0.1431581395348837
JakobTrollback,0.0245384615384615,0.0073076923076923,0.968153846153846,0.0269461538461538
JamaisCascio,0.1055165562913907,0.0362847682119205,0.8581986754966885,0.1464311258278146
JamesBGlattfelder,0.0854788732394366,0.0326338028169014,0.8818661971830987,0.0838338028169014
JamesBalog,0.0462987012987012,0.0281298701298701,0.9255584415584412,0.0357668831168831
JamesBeacham,0.0766666666666666,0.0438985507246376,0.8794057971014491,0.0904224637681159
JamesFlynn,0.0484662576687116,0.0522515337423312,0.8992883435582817,-0.0192840490797546
JamesForbes,0.1236193548387096,0.0359548387096774,0.8404193548387098,0.1942567741935484
JamesGeary,0.073797619047619,0.0339404761904761,0.8922499999999998,0.0856428571428571
JamesGreen,0.0526788990825688,0.0089174311926605,0.9384036697247706,0.0661165137614678
JamesHansen,0.0951133333333333,0.0348333333333333,0.8700466666666669,0.1255693333333332
JamesHowardKunstler,0.0718749999999999,0.0419802631578947,0.8861447368421056,0.034941447368421
JamesLyne,0.0903109756097561,0.0490731707317073,0.8605731707317076,0.0826981707317073
JamesNachtwey,0.0743366834170854,0.1041959798994975,0.8214572864321608,-0.0967532663316582
JamesPatten,0.0865909090909091,0.021840909090909,0.891568181818182,0.1773545454545454
JamesRandi,0.0864397163120567,0.0673404255319149,0.8462411347517728,0.026404964539007
JamesStavridis,0.0912380952380952,0.0840544217687074,0.8247006802721091,0.0160755102040816
JamesSurowiecki,0.0945658914728682,0.0337674418604651,0.8716666666666668,0.1793031007751938
JamesVeitch,0.0721800249169435,0.0437443936877076,0.8840755813953487,0.073916403654485
JamesWatson,0.0554198895027624,0.0381381215469613,0.9064364640883976,0.0422933701657458
JamesWhiteSr,0.0714999999999999,0.0407299999999999,0.8877600000000002,0.0937289999999999
JamieBartlett,0.0925597014925373,0.0497835820895522,0.8576567164179104,0.1019843283582089
JamieDrummond,0.1242830188679245,0.0387358490566037,0.8369716981132076,0.2134301886792453
JamieHeywood,0.0993630136986301,0.0248767123287671,0.8757397260273972,0.2174294520547946
JamieOliver,0.1091888888888888,0.0503555555555555,0.8404555555555557,0.1045561111111111
JamilAbuWardeh,0.1761807228915663,0.050012048192771,0.7738192771084338,0.3135421686746987
JamilaLyiscott,0.0532666666666666,0.0987333333333333,0.8479666666666666,-0.1137866666666666
JamilaRaqib,0.0656172839506172,0.1328888888888889,0.8015185185185184,-0.1543876543209875
JanChipchase,0.0891474358974359,0.012076923076923,0.8987628205128209,0.1800865384615384
JaneChen,0.101,0.038775,0.8602000000000001,0.08176
JaneFonda,0.1116567736185383,0.03675659536541885,0.8515953654188946,0.1648510606060606
JaneGoodall,0.08969236140203875,0.053337767071637995,0.8569526253316577,0.09169909230554385
JaneMcGonigal,0.17778027325472576,0.051131574022084944,0.7710626052779339,0.3442054650945161
JanePoynter,0.0707297724399494,0.04481275460036515,0.8844574729596855,0.0684672706840848
JanetEchelman,0.0822682926829268,0.0178780487804878,0.8998414634146342,0.0754280487804877
JanetIwasa,0.0805882352941176,0.0111470588235294,0.9082647058823528,0.2067235294117647
JanetteSadikKhan,0.1096470588235294,0.028235294117647,0.8621344537815128,0.1986126050420168
JanineBenyus,0.07760784128356105,0.02346724920317645,0.8989155637188697,0.1108100588839068
JanineShepherd,0.0854743589743589,0.0481025641025641,0.8664358974358981,0.0814205128205128
JaninediGiovanni,0.0707391304347826,0.1001391304347826,0.8291304347826087,-0.0238904347826087
JannaLevin,0.0702173913043478,0.0290086956521739,0.9007739130434784,0.1056121739130434
JaredDiamond,0.09848484848484845,0.07697023809523809,0.8245459956709957,0.04423739177489179
JaredFicklin,0.0841351351351351,0.0402702702702702,0.8755675675675676,0.1144364864864864
JarrethMerz,0.0932857142857143,0.0622380952380952,0.8444761904761903,0.0902130952380952
JarrettJKrosoczka,0.1058448275862068,0.0312413793103448,0.8628965517241379,0.1911655172413794
JarrettKrosoczka,0.1006304347826087,0.0110869565217391,0.8882826086956525,0.2054760869565217
JasonClay,0.0533880597014925,0.033865671641791,0.9127313432835824,0.0447457711442786
JasonFried,0.0717642857142857,0.0513214285714285,0.8769285714285713,0.0718307142857142
JasonMcCue,0.0655647058823529,0.1261823529411765,0.8082529411764705,-0.1429517647058823
JasonPontin,0.0924216867469879,0.1001084337349397,0.8074578313253011,-0.0051216867469879
JasondeCairesTaylor,0.0906732673267326,0.0204851485148514,0.8888613861386142,0.1475049504950495
JayBradner,0.0838879310344827,0.0704827586206896,0.8456379310344827,0.0015327586206896
JaySilver,0.0809145299145299,0.014034188034188,0.9050512820512824,0.177294017094017
JayWalker,0.0892306818181818,0.03669772727272725,0.8740818181818181,0.10988897727272726
JeanBaptisteMichel,0.0698717948717948,0.0308205128205128,0.8992820512820512,0.0709051282051282
JeanneGang,0.1014444444444444,0.021787037037037,0.8767777777777775,0.1817453703703704
JedidahIsler,0.0960771396396396,0.0172216216216216,0.8866835585585585,0.19707389639639641
JeffBezos,0.0514214285714285,0.0407071428571428,0.9078785714285714,0.0349164285714285
JeffHan,0.0932575757575757,0.0129242424242424,0.8938333333333331,0.2306499999999999
JeffHancock,0.070895061728395,0.063,0.866148148148148,0.015108024691358
JeffHawkins,0.0928843537414965,0.0219115646258503,0.8852040816326531,0.1992183673469388
JeffIliff,0.0780754716981132,0.0455283018867924,0.8763867924528302,0.0212905660377358
JeffKirschner,0.055876923076923,0.0261076923076923,0.9180307692307694,0.094116923076923
JeffSmith,0.0657857142857142,0.0710238095238095,0.8632619047619049,-0.0319619047619047
JeffSpeck,0.06800504456851794,0.03329278087961595,0.8987083455774316,0.09712332010970705
JeffreyBrown,0.0712578616352201,0.0599748427672956,0.8687672955974846,-0.008654716981132
JeffreySkoll,0.0973749999999999,0.0327132352941176,0.8699191176470588,0.1661889705882352
JehaneNoujaim,0.0758343949044586,0.0398598726114649,0.8843057324840765,0.1164012738853503
JennaMcCarthy,0.1876195652173913,0.0513369565217391,0.7610326086956525,0.305213043478261
JenniChang,0.0885599999999999,0.04224,0.86918,0.108811
Jennifer8Lee,0.0608854166666666,0.0293333333333333,0.9097708333333336,0.1217708333333333
JenniferBrea,0.0652934131736527,0.0788083832335329,0.8558982035928144,-0.0256251497005987
JenniferDoudna,0.0854090909090909,0.0237651515151515,0.8908257575757574,0.1316560606060606
JenniferGolbeck,0.1128846153846154,0.0186153846153846,0.8685256410256414,0.2606525641025642
JenniferGranholm,0.0984105263157894,0.0297684210526315,0.871852631578947,0.1766442105263157
JenniferHealey,0.0969206758304696,0.0656644902634593,0.8374037227949599,0.08801507445589915
JenniferKahn,0.0816666666666666,0.0531916666666666,0.8651833333333336,0.0679358333333333
JenniferLin,0.1551267605633802,0.0065633802816901,0.8383239436619719,0.1959830985915493
JenniferPahlka,0.0823636363636363,0.0350090909090909,0.8826363636363636,0.1120036363636363
JenniferSenior,0.0996514285714285,0.0771371428571428,0.8232342857142856,0.0684971428571428
Jenny8Lee,0.0682992125984252,0.0287952755905511,0.9028818897637798,0.1296771653543307
JeremyGilley,0.0718717948717948,0.0398717948717948,0.8882393162393163,0.1465094017094017
JeremyHeimans,0.0819910714285714,0.0349553571428571,0.883035714285714,0.1519339285714285
JeremyHoward,0.0683221476510066,0.0258456375838926,0.9058053691275172,0.1402060402684563
JeremyJackson,0.059276119402985,0.0570223880597015,0.8836940298507464,0.0244328358208955
JeremyKasdin,0.0772444444444444,0.0100444444444444,0.912711111111111,0.2081955555555555
JessaGamble,0.0750977678571428,0.02506919642857135,0.89981875,0.11822196428571424
JessiArrington,0.1264634146341463,0.012,0.8615365853658536,0.2917658536585366
JessicaGreen,0.06756153846153845,0.01199711538461535,0.9204538461538463,0.15915471153846156
JessicaJackley,0.1269150326797386,0.0470130718954248,0.8260588235294114,0.2520869281045751
JessicaLadd,0.0801296296296296,0.0983333333333333,0.8215555555555555,-0.0262222222222222
JessicaShortall,0.0490434782608695,0.0690310559006211,0.8819254658385094,-0.0387527950310558
JiHaePark,0.1458108108108108,0.0685135135135135,0.7856486486486488,0.1459189189189189
JiaJiang,0.096040650406504,0.0719024390243902,0.8320650406504063,0.0559032520325203
JillBolteTaylor,0.1021793103448275,0.0246482758620689,0.8731862068965518,0.1619282758620689
JillFarrant,0.0637727272727272,0.0453030303030303,0.8909393939393939,0.0613075757575757
JillHeinerth,0.05966,0.0235599999999999,0.9167799999999998,0.115722
JillShargaa,0.2120444444444444,0.0527111111111111,0.7352666666666668,0.3905866666666667
JillSobuleandJuliaSweeney,0.1293333333333333,0.0503333333333333,0.8203333333333335,0.1829833333333333
JillSobuleandJuliaSweeneySHOW,0.16855,0.1022999999999999,0.7291,0.099615
JillTarter,0.0622087912087912,0.0289285714285714,0.9088626373626376,0.0834412087912087
JimAlKhalili,0.1004642857142857,0.0243785714285714,0.8751571428571427,0.1571742857142856
JimFallon,0.0598867924528302,0.1271698113207547,0.8129245283018867,-0.2383943396226414
JimHemerling,0.1169925925925925,0.0384666666666666,0.8445481481481483,0.158274074074074
JimHolt,0.1185413533834586,0.0382330827067669,0.8432255639097744,0.1864669172932331
JimSimons,0.1076304347826087,0.0267989130434782,0.8655815217391308,0.1483277173913043
JimToomey,0.0716056338028169,0.0318309859154929,0.8965633802816904,0.123294366197183
JimmyCarter,0.0616319444444444,0.1199583333333333,0.818409722222222,-0.1371451388888889
JimmyNelson,0.1102148148148148,0.0310962962962963,0.8586740740740743,0.2169837037037037
JimmyWales,0.0827999999999999,0.0273885714285714,0.8898057142857146,0.1707057142857143
JinhaLee,0.0622553191489361,0.0204468085106382,0.9172978723404256,0.0790851063829787
JinsopLee,0.1058695652173913,0.0202463768115942,0.8738695652173913,0.2168260869565217
JoAnnKucheraMorin,0.044675,0.00465,0.95065,0.1094875
JoachimdePosada,0.1065624999999999,0.0113125,0.8821249999999999,0.249815625
JoanHalifax,0.1152213740458015,0.0542290076335877,0.830557251908397,0.1295198473282442
JocelyneBloch,0.07848623853211,0.0323119266055045,0.8892201834862383,0.0877009174311926
JodyWilliams,0.1042577319587629,0.0438865979381443,0.8518350515463919,0.1335536082474226
JoeDeRisi,0.0549357798165137,0.0541651376146789,0.8908807339449539,0.0153779816513761
JoeGebbia,0.1267483443708609,0.0276026490066225,0.8456622516556291,0.1906582781456954
JoeKowan,0.1192093023255813,0.1081395348837209,0.7726046511627908,-0.0324186046511627
JoeLandolina,0.0626923076923077,0.0537948717948718,0.8835641025641027,-0.0330025641025641
JoeLassiter,0.0615281690140845,0.0334507042253521,0.9050281690140848,0.088175352112676
JoeMadiath,0.0562181818181817,0.0543636363636363,0.8894272727272726,0.0002836363636363
JoeSabia,0.0696176470588235,0.0155294117647058,0.9148529411764708,0.1062117647058823
JoeSmith,0.0404545454545454,0.0306818181818181,0.9288636363636364,0.0341227272727272
JoelLevine,0.0653018867924528,0.0128113207547169,0.92188679245283,0.1009481132075471
JoelSelanikio,0.0530272108843537,0.0511428571428571,0.8958503401360546,0.0091884353741496
JohanRockstroem,0.078841059602649,0.0591589403973509,0.8619801324503312,0.0732258278145695
JohanRockstrom,0.0768774193548386,0.0521548387096774,0.8709677419354842,0.0781135483870967
JohannHari,0.0538787878787878,0.0560378787878787,0.8900606060606059,-0.0203833333333333
JohannaBlakley,0.10301979631319269,0.04158244838131923,0.8553898773317113,0.1592507770258854
JohnBohannon,0.0851647058823529,0.0469882352941176,0.8678352941176466,0.063995294117647
JohnDelaney,0.0649393939393939,0.0147070707070707,0.9203535353535351,0.120210101010101
JohnDoerr,0.0899936305732484,0.0289235668789809,0.8810700636942673,0.1267535031847133
JohnFrancis,0.0599655172413793,0.0219137931034482,0.9181149425287356,0.0866626436781609
JohnGerzema,0.0904330708661417,0.0450944881889763,0.8644488188976376,0.1552582677165354
JohnGrahamCumming,0.0428378378378378,0.0107837837837837,0.9463693693693694,0.0969405405405405
JohnGreen,0.0838809523809523,0.0434365079365079,0.8726746031746031,0.1306126984126984
JohnHardy,0.0809242424242424,0.0236439393939393,0.8954242424242427,0.1221
JohnHockenberry,0.086523178807947,0.0701854304635761,0.8433112582781459,0.0202953642384106
JohnHodgman,0.0763790148609779,0.03627936241610735,0.8873606184084373,0.1024352408916587
JohnHunter,0.0889142857142857,0.0611999999999999,0.8498685714285714,0.085296
JohnKasaona,0.0879097222222222,0.0342291666666666,0.8778680555555557,0.0934506944444444
JohnKoenig,0.0404736842105263,0.0444605263157894,0.9150657894736846,0.0153328947368421
JohnLaGrou,0.137,0.0835714285714285,0.7794285714285716,0.1007714285714285
JohnLegend,0.1641666666666666,0.0664166666666666,0.7694375,0.1511625
JohnLloyd,0.098876404494382,0.0386853932584269,0.8624157303370784,0.1073820224719101
JohnMaeda,0.0926574825063613,0.034344803594147495,0.8730181297709922,0.16317474952290073
JohnMcWhorter,0.08869484702093394,0.029284755770262953,0.8820254965110037,0.16675093934514218
JohnSearle,0.0783826086956521,0.0410521739130434,0.8805826086956515,0.0881173913043478
JohnUnderkoffler,0.0723481481481481,0.0227111111111111,0.9049481481481484,0.1280814814814815
JohnWalker,0.0741304347826086,0.0198405797101449,0.9060289855072464,0.1221623188405797
JohnWilbanks,0.0888355263157894,0.0639210526315789,0.847236842105263,0.0703151315789473
JohnWooden,0.1307914110429447,0.0264233128834355,0.8427975460122694,0.2782104294478526
JohnnyLee,0.0898717948717948,0.0021282051282051,0.908025641025641,0.2597717948717949
JoiIto,0.0743398058252427,0.0158640776699029,0.9097766990291264,0.1801970873786408
JokChurch,0.1078709677419355,0.0329999999999999,0.8591290322580645,0.1183032258064516
JonGosier,0.0686727272727272,0.0241272727272727,0.9072181818181818,0.0965690909090909
JonMooallem,0.065081081081081,0.0552162162162162,0.8797207207207207,0.0602864864864864
JonNguyen,0.0705384615384615,0.0178974358974358,0.9115641025641026,0.1367358974358974
JonRonson,0.0960508928571428,0.0769970982142857,0.8269448660714287,0.042512098214285754
JonasEliasson,0.0810410958904109,0.0393561643835616,0.879616438356164,0.1329986301369863
JonasGahrStore,0.0751700680272108,0.0568435374149659,0.8679931972789116,0.0234299319727891
JonathanDrori,0.0675070584655042,0.024788170178296473,0.9077066095914933,0.10510072121518607
JonathanEisen,0.0506869565217391,0.0353043478260869,0.9139826086956522,0.0352199999999999
JonathanFoley,0.0831071428571428,0.0264071428571428,0.8904857142857141,0.1359857142857142
JonathanHaidt,0.0932088182148726,0.06374456134440933,0.8430577766695466,0.07042154156138858
JonathanHarris,0.08845060034305316,0.020687535734705498,0.8908495140080046,0.17594865637507145
JonathanKlein,0.0514150943396226,0.1085849056603773,0.84,-0.1110132075471697
JonathanMarks,0.0759424460431654,0.0836258992805755,0.8404244604316548,0.0033820143884892
JonathanRossiter,0.0851818181818182,0.0258454545454545,0.8889909090909094,0.1739409090909091
JonathanTepperman,0.1033895348837209,0.0982267441860465,0.7984011627906981,0.0471488372093023
JonathanTrent,0.0626470588235294,0.0307647058823529,0.9065980392156862,0.0816176470588235
JonathanZittrain,0.0834575163398692,0.0662418300653595,0.8502941176470589,0.0678398692810457
JorgeSoto,0.0715929203539823,0.078433628318584,0.8500088495575219,-0.0493601769911504
JoseAntonioAbreu,0.2070714285714286,0.0,0.7929285714285715,0.2712642857142857
JoseMiguelSokoloff,0.0545496183206106,0.0373511450381679,0.908099236641221,0.0320954198473282
JosephDeSimone,0.08968,0.02007,0.8902500000000002,0.153006
JosephKim,0.1142520325203251,0.0742682926829268,0.8114634146341464,0.0965024390243902
JosephLekuton,0.0829777777777777,0.0537555555555555,0.8632666666666665,0.1083577777777777
JosephNye,0.0944971751412429,0.0539491525423728,0.8515593220338985,0.0954525423728814
JosephPine,0.077496,0.045528,0.8769760000000001,0.0576536
JosephRavenell,0.1056666666666667,0.0677698412698412,0.8265793650793654,0.0767031746031746
JosetteSheeran,0.0765795454545454,0.0496761363636363,0.873761363636364,0.0526761363636363
JoshLuber,0.0821478260869564,0.0195478260869565,0.8983043478260866,0.1436034782608696
JoshPrager,0.0673018867924528,0.0234528301886792,0.9092264150943395,0.1096924528301886
JoshSilver,0.0588837209302325,0.0556046511627906,0.8854883720930234,0.0013465116279069
